,0,1,2,3
4579,ce:61:e5:f6:81:dc,mummy,-90,09/23/2019 18:38:50
4580,00:1e:a6:a2:a5:e8,Mars Wifi3,-74,09/23/2019 18:38:50
4581,fa:d0:27:5a:b6:82,DIRECT-275A3682,-81,09/23/2019 18:38:50
4582,c0:2e:25:8f:98:69,aritra,-83,09/23/2019 18:38:50
4583,90:8d:78:14:83:9b,Admin,-84,09/23/2019 18:38:50
4584,00:ec:0a:34:82:83,B G maji,-87,09/23/2019 18:38:50
4585,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-85,09/23/2019 18:38:50
4586,e4:be:ed:20:2a:88,SSSOLUTION,-81,09/23/2019 18:38:50
4587,00:17:7c:98:09:e8,Mars Wifi2,-82,09/23/2019 18:38:50
4588,58:d5:6e:90:28:20,ssdodo,-80,09/23/2019 18:38:50
4589,00:1e:a6:3b:a2:78,Studio Monalisha,-63,09/23/2019 18:38:50
4590,ce:61:e5:f6:81:dc,mummy,-90,09/23/2019 18:38:50
4591,00:1e:a6:a2:a5:e8,Mars Wifi3,-74,09/23/2019 18:38:50
4592,fa:d0:27:5a:b6:82,DIRECT-275A3682,-81,09/23/2019 18:38:50
4593,c0:2e:25:8f:98:69,aritra,-83,09/23/2019 18:38:50
4594,90:8d:78:14:83:9b,Admin,-84,09/23/2019 18:38:50
4595,00:ec:0a:34:82:83,B G maji,-87,09/23/2019 18:38:50
4596,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-85,09/23/2019 18:38:52
4597,e4:be:ed:20:2a:88,SSSOLUTION,-78,09/23/2019 18:38:52
4598,00:17:7c:98:09:e8,Mars Wifi2,-82,09/23/2019 18:38:52
4599,58:d5:6e:90:28:20,ssdodo,-80,09/23/2019 18:38:52
4600,00:1e:a6:3b:a2:78,Studio Monalisha,-83,09/23/2019 18:38:52
4601,ce:61:e5:f6:81:dc,mummy,-81,09/23/2019 18:38:52
4602,00:1e:a6:a2:a5:e8,Mars Wifi3,-89,09/23/2019 18:38:52
4603,fa:d0:27:5a:b6:82,DIRECT-275A3682,-90,09/23/2019 18:38:52
4604,c0:2e:25:8f:98:69,aritra,-82,09/23/2019 18:38:52
4605,90:8d:78:14:83:9b,Admin,-84,09/23/2019 18:38:52
4606,00:ec:0a:34:82:83,B G maji,-77,09/23/2019 18:38:52
4607,e4:be:ed:20:2a:88,SSSOLUTION,-84,09/23/2019 18:38:53
4608,00:17:7c:98:09:e8,Mars Wifi2,-82,09/23/2019 18:38:53
4609,58:d5:6e:90:28:20,ssdodo,-80,09/23/2019 18:38:53
4610,00:1e:a6:3b:a2:78,Studio Monalisha,-87,09/23/2019 18:38:53
4611,ce:61:e5:f6:81:dc,mummy,-85,09/23/2019 18:38:53
4612,00:1e:a6:a2:a5:e8,Mars Wifi3,-89,09/23/2019 18:38:53
4613,fa:d0:27:5a:b6:82,DIRECT-275A3682,-94,09/23/2019 18:38:53
4614,c0:2e:25:8f:98:69,aritra,-82,09/23/2019 18:38:53
4615,90:8d:78:14:83:9b,Admin,-84,09/23/2019 18:38:53
4616,00:ec:0a:34:82:83,B G maji,-78,09/23/2019 18:38:53
4617,78:32:1b:98:ca:e8,M BHAKAT,-82,09/23/2019 18:38:53
4618,e4:be:ed:20:2a:88,SSSOLUTION,-84,09/23/2019 18:38:55
4619,00:17:7c:98:09:e8,Mars Wifi2,-82,09/23/2019 18:38:55
4620,58:d5:6e:90:28:20,ssdodo,-80,09/23/2019 18:38:55
4621,00:1e:a6:3b:a2:78,Studio Monalisha,-87,09/23/2019 18:38:55
4622,ce:61:e5:f6:81:dc,mummy,-80,09/23/2019 18:38:55
4623,00:1e:a6:a2:a5:e8,Mars Wifi3,-89,09/23/2019 18:38:55
4624,fa:d0:27:5a:b6:82,DIRECT-275A3682,-94,09/23/2019 18:38:55
4625,c0:2e:25:8f:98:69,aritra,-82,09/23/2019 18:38:55
4626,90:8d:78:14:83:9b,Admin,-84,09/23/2019 18:38:55
4627,00:ec:0a:34:82:83,B G maji,-83,09/23/2019 18:38:55
4628,78:32:1b:98:ca:e8,M BHAKAT,-82,09/23/2019 18:38:55
4629,e4:be:ed:20:2a:88,SSSOLUTION,-84,09/23/2019 18:38:56
4630,00:17:7c:98:09:e8,Mars Wifi2,-82,09/23/2019 18:38:56
4631,58:d5:6e:90:28:20,ssdodo,-80,09/23/2019 18:38:56
4632,00:1e:a6:3b:a2:78,Studio Monalisha,-87,09/23/2019 18:38:56
4633,ce:61:e5:f6:81:dc,mummy,-80,09/23/2019 18:38:56
4634,00:1e:a6:a2:a5:e8,Mars Wifi3,-89,09/23/2019 18:38:56
4635,fa:d0:27:5a:b6:82,DIRECT-275A3682,-94,09/23/2019 18:38:56
4636,c0:2e:25:8f:98:69,aritra,-82,09/23/2019 18:38:56
4637,90:8d:78:14:83:9b,Admin,-84,09/23/2019 18:38:56
4638,00:ec:0a:34:82:83,B G maji,-83,09/23/2019 18:38:56
4639,78:32:1b:98:ca:e8,M BHAKAT,-82,09/23/2019 18:38:56
4640,e4:be:ed:20:2a:88,SSSOLUTION,-94,09/23/2019 18:38:57
4641,00:17:7c:98:09:e8,Mars Wifi2,-82,09/23/2019 18:38:57
4642,58:d5:6e:90:28:20,ssdodo,-80,09/23/2019 18:38:57
4643,00:1e:a6:3b:a2:78,Studio Monalisha,-87,09/23/2019 18:38:57
4644,ce:61:e5:f6:81:dc,mummy,-65,09/23/2019 18:38:57
4645,00:1e:a6:a2:a5:e8,Mars Wifi3,-89,09/23/2019 18:38:57
4646,fa:d0:27:5a:b6:82,DIRECT-275A3682,-94,09/23/2019 18:38:57
4647,c0:2e:25:8f:98:69,aritra,-82,09/23/2019 18:38:57
4648,90:8d:78:14:83:9b,Admin,-84,09/23/2019 18:38:57
4649,00:ec:0a:34:82:83,B G maji,-91,09/23/2019 18:38:57
4650,78:32:1b:98:ca:e8,M BHAKAT,-82,09/23/2019 18:38:57
4651,e4:be:ed:20:2a:88,SSSOLUTION,-94,09/23/2019 18:38:58
4652,00:1e:a6:3b:a2:78,Studio Monalisha,-87,09/23/2019 18:38:58
4653,ce:61:e5:f6:81:dc,mummy,-79,09/23/2019 18:38:58
4654,00:1e:a6:a2:a5:e8,Mars Wifi3,-89,09/23/2019 18:38:58
4655,fa:d0:27:5a:b6:82,DIRECT-275A3682,-94,09/23/2019 18:38:58
4656,c0:2e:25:8f:98:69,aritra,-82,09/23/2019 18:38:58
4657,00:ec:0a:34:82:83,B G maji,-91,09/23/2019 18:38:58
4658,78:32:1b:98:ca:e8,M BHAKAT,-82,09/23/2019 18:38:58
4659,e4:be:ed:20:2a:88,SSSOLUTION,-89,09/23/2019 18:39:00
4660,00:1e:a6:3b:a2:78,Studio Monalisha,-91,09/23/2019 18:39:00
4661,ce:61:e5:f6:81:dc,mummy,-75,09/23/2019 18:39:00
4662,00:1e:a6:a2:a5:e8,Mars Wifi3,-89,09/23/2019 18:39:00
4663,fa:d0:27:5a:b6:82,DIRECT-275A3682,-94,09/23/2019 18:39:00
4664,c0:2e:25:8f:98:69,aritra,-82,09/23/2019 18:39:00
4665,00:ec:0a:34:82:83,B G maji,-89,09/23/2019 18:39:00
4666,78:32:1b:98:ca:e8,M BHAKAT,-82,09/23/2019 18:39:00
4667,e4:be:ed:20:2a:88,SSSOLUTION,-89,09/23/2019 18:39:09
4668,00:1e:a6:3b:a2:78,Studio Monalisha,-90,09/23/2019 18:39:09
4669,ce:61:e5:f6:81:dc,mummy,-85,09/23/2019 18:39:09
4670,00:1e:a6:a2:a5:e8,Mars Wifi3,-89,09/23/2019 18:39:09
4671,c0:2e:25:8f:98:69,aritra,-82,09/23/2019 18:39:09
4672,00:ec:0a:34:82:83,B G maji,-85,09/23/2019 18:39:09
4673,78:32:1b:98:ca:e8,M BHAKAT,-82,09/23/2019 18:39:09
4674,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:39:09
4675,ce:61:e5:f6:81:dc,mummy,-89,09/23/2019 18:39:10
4676,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:39:10
4677,ce:61:e5:f6:81:dc,mummy,-83,09/23/2019 18:39:11
4678,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:39:11
4679,ce:61:e5:f6:81:dc,mummy,-83,09/23/2019 18:39:12
4680,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:39:12
4681,ce:61:e5:f6:81:dc,mummy,-90,09/23/2019 18:39:14
4682,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:39:14
4683,00:1e:a6:d3:6b:d4,Sarada,-91,09/23/2019 18:39:14
4684,ce:61:e5:f6:81:dc,mummy,-90,09/23/2019 18:39:15
4685,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:39:15
4686,00:1e:a6:d3:6b:d4,Sarada,-91,09/23/2019 18:39:15
4687,ce:61:e5:f6:81:dc,mummy,-92,09/23/2019 18:39:16
4688,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:39:16
4689,00:1e:a6:d3:6b:d4,Sarada,-91,09/23/2019 18:39:16
4690,ce:61:e5:f6:81:dc,mummy,-92,09/23/2019 18:39:18
4691,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:39:18
4692,00:1e:a6:d3:6b:d4,Sarada,-91,09/23/2019 18:39:18
4693,ce:61:e5:f6:81:dc,mummy,-93,09/23/2019 18:39:19
4694,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:39:19
4695,00:1e:a6:d3:6b:d4,Sarada,-86,09/23/2019 18:39:19
4696,ec:08:6b:e4:c0:dc,Sourav,-92,09/23/2019 18:39:19
4697,ce:61:e5:f6:81:dc,mummy,-89,09/23/2019 18:39:20
4698,00:1e:a6:d3:6b:d4,Sarada,-82,09/23/2019 18:39:20
4699,ec:08:6b:e4:c0:dc,Sourav,-90,09/23/2019 18:39:20
4700,ce:61:e5:f6:81:dc,mummy,-89,09/23/2019 18:39:22
4701,00:1e:a6:d3:6b:d4,Sarada,-75,09/23/2019 18:39:22
4702,ec:08:6b:e4:c0:dc,Sourav,-85,09/23/2019 18:39:22
4703,ce:61:e5:f6:81:dc,mummy,-89,09/23/2019 18:39:23
4704,00:1e:a6:d3:6b:d4,Sarada,-75,09/23/2019 18:39:23
4705,ec:08:6b:e4:c0:dc,Sourav,-85,09/23/2019 18:39:23
4706,ce:61:e5:f6:81:dc,mummy,-89,09/23/2019 18:39:24
4707,00:1e:a6:d3:6b:d4,Sarada,-66,09/23/2019 18:39:24
4708,ec:08:6b:e4:c0:dc,Sourav,-79,09/23/2019 18:39:24
4709,ce:61:e5:f6:81:dc,mummy,-89,09/23/2019 18:39:25
4710,00:1e:a6:d3:6b:d4,Sarada,-70,09/23/2019 18:39:25
4711,ec:08:6b:e4:c0:dc,Sourav,-84,09/23/2019 18:39:25
4712,ce:61:e5:f6:81:dc,mummy,-89,09/23/2019 18:39:27
4713,00:1e:a6:d3:6b:d4,Sarada,-69,09/23/2019 18:39:27
4714,ec:08:6b:e4:c0:dc,Sourav,-87,09/23/2019 18:39:27
4715,ce:61:e5:f6:81:dc,mummy,-89,09/23/2019 18:39:28
4716,00:1e:a6:d3:6b:d4,Sarada,-69,09/23/2019 18:39:28
4717,ec:08:6b:e4:c0:dc,Sourav,-87,09/23/2019 18:39:28
4718,ce:61:e5:f6:81:dc,mummy,-89,09/23/2019 18:39:29
4719,00:1e:a6:d3:6b:d4,Sarada,-69,09/23/2019 18:39:29
4720,ec:08:6b:e4:c0:dc,Sourav,-90,09/23/2019 18:39:29
4721,78:44:76:53:a2:7c,DIGANTA,-87,09/23/2019 18:39:29
4722,00:1e:a6:d3:6b:d4,Sarada,-69,09/23/2019 18:39:31
4723,ec:08:6b:e4:c0:dc,Sourav,-90,09/23/2019 18:39:31
4724,78:44:76:53:a2:7c,DIGANTA,-81,09/23/2019 18:39:31
4725,7c:46:85:44:e8:81,Lenovo K6 Power,-81,09/23/2019 18:39:31
4726,00:1e:a6:d3:6b:d4,Sarada,-69,09/23/2019 18:39:32
4727,ec:08:6b:e4:c0:dc,Sourav,-90,09/23/2019 18:39:32
4728,78:44:76:53:a2:7c,DIGANTA,-73,09/23/2019 18:39:32
4729,7c:46:85:44:e8:81,Lenovo K6 Power,-82,09/23/2019 18:39:32
4730,00:1e:a6:d3:6b:d4,Sarada,-87,09/23/2019 18:39:42
4731,ec:08:6b:e4:c0:dc,Sourav,-92,09/23/2019 18:39:42
4732,78:44:76:53:a2:7c,DIGANTA,-67,09/23/2019 18:39:42
4733,7c:46:85:44:e8:81,Lenovo K6 Power,-84,09/23/2019 18:39:42
4734,e4:46:da:96:ee:97,Redmi,-73,09/23/2019 18:39:42
4735,a2:4c:5b:dd:ce:2b,jeet,-92,09/23/2019 18:39:42
4736,8c:be:be:30:cb:49,Blaster,-94,09/23/2019 18:39:42
4737,78:44:76:53:a2:7c,DIGANTA,-63,09/23/2019 18:39:43
4738,e4:46:da:96:ee:97,Redmi,-64,09/23/2019 18:39:43
4739,a2:4c:5b:dd:ce:2b,jeet,-90,09/23/2019 18:39:43
4740,8c:be:be:30:cb:49,Blaster,-91,09/23/2019 18:39:43
4741,00:1e:a6:79:bb:a8,MISTI,-95,09/23/2019 18:39:43
4742,5c:d9:98:5c:02:36,RAJIB KAR,-93,09/23/2019 18:39:43
4743,78:44:76:53:a2:7c,DIGANTA,-63,09/23/2019 18:39:46
4744,e4:46:da:96:ee:97,Redmi,-59,09/23/2019 18:39:46
4745,a2:4c:5b:dd:ce:2b,jeet,-90,09/23/2019 18:39:46
4746,8c:be:be:30:cb:49,Blaster,-91,09/23/2019 18:39:46
4747,00:1e:a6:79:bb:a8,MISTI,-95,09/23/2019 18:39:46
4748,5c:d9:98:5c:02:36,RAJIB KAR,-93,09/23/2019 18:39:46
4749,88:d7:f6:c1:2b:f4,ASUS_F4,-93,09/23/2019 18:39:46
4750,78:44:76:53:a2:7c,DIGANTA,-71,09/23/2019 18:39:48
4751,e4:46:da:96:ee:97,Redmi,-72,09/23/2019 18:39:48
4752,a2:4c:5b:dd:ce:2b,jeet,-90,09/23/2019 18:39:48
4753,8c:be:be:30:cb:49,Blaster,-91,09/23/2019 18:39:48
4754,00:1e:a6:79:bb:a8,MISTI,-95,09/23/2019 18:39:48
4755,5c:d9:98:5c:02:36,RAJIB KAR,-93,09/23/2019 18:39:48
4756,88:d7:f6:c1:2b:f4,ASUS_F4,-93,09/23/2019 18:39:48
4757,78:44:76:53:a2:7c,DIGANTA,-75,09/23/2019 18:39:49
4758,e4:46:da:96:ee:97,Redmi,-76,09/23/2019 18:39:49
4759,a2:4c:5b:dd:ce:2b,jeet,-90,09/23/2019 18:39:49
4760,8c:be:be:30:cb:49,Blaster,-91,09/23/2019 18:39:49
4761,00:1e:a6:79:bb:a8,MISTI,-95,09/23/2019 18:39:49
4762,5c:d9:98:5c:02:36,RAJIB KAR,-93,09/23/2019 18:39:49
4763,88:d7:f6:c1:2b:f4,ASUS_F4,-93,09/23/2019 18:39:49
4764,78:44:76:53:a2:7c,DIGANTA,-83,09/23/2019 18:39:50
4765,e4:46:da:96:ee:97,Redmi,-76,09/23/2019 18:39:50
4766,a2:4c:5b:dd:ce:2b,jeet,-90,09/23/2019 18:39:50
4767,8c:be:be:30:cb:49,Blaster,-91,09/23/2019 18:39:50
4768,00:1e:a6:79:bb:a8,MISTI,-95,09/23/2019 18:39:50
4769,5c:d9:98:5c:02:36,RAJIB KAR,-93,09/23/2019 18:39:50
4770,88:d7:f6:c1:2b:f4,ASUS_F4,-93,09/23/2019 18:39:50
4771,18:a6:f7:40:89:70,SDX,-89,09/23/2019 18:39:50
4772,78:44:76:53:a2:7c,DIGANTA,-83,09/23/2019 18:39:51
4773,e4:46:da:96:ee:97,Redmi,-84,09/23/2019 18:39:51
4774,a2:4c:5b:dd:ce:2b,jeet,-90,09/23/2019 18:39:51
4775,8c:be:be:30:cb:49,Blaster,-91,09/23/2019 18:39:51
4776,00:1e:a6:79:bb:a8,MISTI,-95,09/23/2019 18:39:51
4777,5c:d9:98:5c:02:36,RAJIB KAR,-93,09/23/2019 18:39:51
4778,88:d7:f6:c1:2b:f4,ASUS_F4,-93,09/23/2019 18:39:51
4779,18:a6:f7:40:89:70,SDX,-88,09/23/2019 18:39:51
4780,78:44:76:53:a2:7c,DIGANTA,-83,09/23/2019 18:39:53
4781,e4:46:da:96:ee:97,Redmi,-84,09/23/2019 18:39:53
4782,a2:4c:5b:dd:ce:2b,jeet,-90,09/23/2019 18:39:53
4783,8c:be:be:30:cb:49,Blaster,-91,09/23/2019 18:39:53
4784,00:1e:a6:79:bb:a8,MISTI,-95,09/23/2019 18:39:53
4785,5c:d9:98:5c:02:36,RAJIB KAR,-93,09/23/2019 18:39:53
4786,88:d7:f6:c1:2b:f4,ASUS_F4,-93,09/23/2019 18:39:53
4787,18:a6:f7:40:89:70,SDX,-89,09/23/2019 18:39:53
4788,78:44:76:53:a2:7c,DIGANTA,-90,09/23/2019 18:39:54
4789,e4:46:da:96:ee:97,Redmi,-88,09/23/2019 18:39:54
4790,a2:4c:5b:dd:ce:2b,jeet,-90,09/23/2019 18:39:54
4791,8c:be:be:30:cb:49,Blaster,-91,09/23/2019 18:39:54
4792,00:1e:a6:79:bb:a8,MISTI,-95,09/23/2019 18:39:54
4793,5c:d9:98:5c:02:36,RAJIB KAR,-93,09/23/2019 18:39:54
4794,88:d7:f6:c1:2b:f4,ASUS_F4,-93,09/23/2019 18:39:54
4795,18:a6:f7:40:89:70,SDX,-83,09/23/2019 18:39:54
4796,e2:37:bf:02:0c:f6,DIRECT-F1,-83,09/23/2019 18:39:54
4797,78:44:76:53:a2:7c,DIGANTA,-90,09/23/2019 18:39:55
4798,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:39:55
4799,a2:4c:5b:dd:ce:2b,jeet,-90,09/23/2019 18:39:55
4800,8c:be:be:30:cb:49,Blaster,-91,09/23/2019 18:39:55
4801,00:1e:a6:79:bb:a8,MISTI,-95,09/23/2019 18:39:55
4802,5c:d9:98:5c:02:36,RAJIB KAR,-93,09/23/2019 18:39:55
4803,88:d7:f6:c1:2b:f4,ASUS_F4,-93,09/23/2019 18:39:55
4804,18:a6:f7:40:89:70,SDX,-83,09/23/2019 18:39:55
4805,e2:37:bf:02:0c:f6,DIRECT-F1,-83,09/23/2019 18:39:55
4806,78:44:76:53:a2:7c,DIGANTA,-90,09/23/2019 18:39:57
4807,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:39:57
4808,88:d7:f6:c1:2b:f4,ASUS_F4,-93,09/23/2019 18:39:57
4809,18:a6:f7:40:89:70,SDX,-83,09/23/2019 18:39:57
4810,e2:37:bf:02:0c:f6,DIRECT-F1,-83,09/23/2019 18:39:57
4811,78:44:76:53:a2:7c,DIGANTA,-90,09/23/2019 18:39:58
4812,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:39:58
4813,18:a6:f7:40:89:70,SDX,-83,09/23/2019 18:39:58
4814,e2:37:bf:02:0c:f6,DIRECT-F1,-83,09/23/2019 18:39:58
4815,78:44:76:53:a2:7c,DIGANTA,-90,09/23/2019 18:39:59
4816,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:39:59
4817,18:a6:f7:40:89:70,SDX,-83,09/23/2019 18:39:59
4818,e2:37:bf:02:0c:f6,DIRECT-F1,-83,09/23/2019 18:39:59
4819,78:44:76:53:a2:7c,DIGANTA,-90,09/23/2019 18:40:00
4820,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:40:00
4821,18:a6:f7:40:89:70,SDX,-83,09/23/2019 18:40:00
4822,e2:37:bf:02:0c:f6,DIRECT-F1,-83,09/23/2019 18:40:00
4823,78:44:76:53:a2:7c,DIGANTA,-90,09/23/2019 18:40:02
4824,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:40:02
4825,18:a6:f7:40:89:70,SDX,-83,09/23/2019 18:40:02
4826,e2:37:bf:02:0c:f6,DIRECT-F1,-83,09/23/2019 18:40:02
4827,78:44:76:53:a2:7c,DIGANTA,-90,09/23/2019 18:40:03
4828,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:40:03
4829,18:a6:f7:40:89:70,SDX,-83,09/23/2019 18:40:03
4830,c4:12:f5:72:16:76,Kallol,-91,09/23/2019 18:40:03
4831,78:44:76:53:a2:7c,DIGANTA,-90,09/23/2019 18:40:04
4832,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:40:04
4833,18:a6:f7:40:89:70,SDX,-83,09/23/2019 18:40:04
4834,c4:12:f5:72:16:76,Kallol,-91,09/23/2019 18:40:04
4835,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-91,09/23/2019 18:40:04
4836,78:44:76:53:a2:7c,DIGANTA,-90,09/23/2019 18:40:05
4837,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:40:05
4838,18:a6:f7:40:89:70,SDX,-83,09/23/2019 18:40:05
4839,c4:12:f5:72:16:76,Kallol,-91,09/23/2019 18:40:05
4840,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-91,09/23/2019 18:40:05
4841,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:40:07
4842,c4:12:f5:72:16:76,Kallol,-91,09/23/2019 18:40:07
4843,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-87,09/23/2019 18:40:07
4844,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:40:08
4845,c4:12:f5:72:16:76,Kallol,-91,09/23/2019 18:40:08
4846,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-90,09/23/2019 18:40:08
4847,f4:8c:eb:9f:79:13,RIGA 2.4,-93,09/23/2019 18:40:08
4848,e4:46:da:96:ee:97,Redmi,-89,09/23/2019 18:40:09
4849,c4:12:f5:72:16:76,Kallol,-91,09/23/2019 18:40:09
4850,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-86,09/23/2019 18:40:09
4851,f4:8c:eb:9f:79:13,RIGA 2.4,-93,09/23/2019 18:40:09
4852,c4:12:f5:72:16:76,Kallol,-91,09/23/2019 18:40:11
4853,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-84,09/23/2019 18:40:11
4854,f4:8c:eb:9f:79:13,RIGA 2.4,-93,09/23/2019 18:40:11
4855,c4:12:f5:72:16:76,Kallol,-91,09/23/2019 18:40:12
4856,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-84,09/23/2019 18:40:12
4857,f4:8c:eb:9f:79:13,RIGA 2.4,-93,09/23/2019 18:40:12
4858,c4:12:f5:72:16:76,Kallol,-91,09/23/2019 18:40:13
4859,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-75,09/23/2019 18:40:13
4860,f4:8c:eb:9f:79:13,RIGA 2.4,-93,09/23/2019 18:40:13
4861,c4:12:f5:72:16:76,Kallol,-93,09/23/2019 18:40:14
4862,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-69,09/23/2019 18:40:14
4863,f4:8c:eb:9f:79:13,RIGA 2.4,-93,09/23/2019 18:40:14
4864,c4:12:f5:72:16:76,Kallol,-93,09/23/2019 18:40:22
4865,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-80,09/23/2019 18:40:22
4866,f4:8c:eb:9f:79:13,RIGA 2.4,-93,09/23/2019 18:40:22
4867,00:95:69:b8:6b:6c,Cos-Link03,-90,09/23/2019 18:40:22
4868,92:97:f3:a9:ea:c2,sima,-68,09/23/2019 18:40:22
4869,a8:6b:ad:95:9d:f1,JioFi3_959DF1,-95,09/23/2019 18:40:22
4870,c4:12:f5:72:16:76,Kallol,-93,09/23/2019 18:40:23
4871,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-92,09/23/2019 18:40:23
4872,00:95:69:b8:6b:6c,Cos-Link03,-90,09/23/2019 18:40:23
4873,92:97:f3:a9:ea:c2,sima,-91,09/23/2019 18:40:23
4874,a8:6b:ad:95:9d:f1,JioFi3_959DF1,-94,09/23/2019 18:40:23
4875,d8:0f:99:50:91:1f,JioFi3_50911F,-90,09/23/2019 18:40:23
4876,c4:12:f5:72:16:76,Kallol,-93,09/23/2019 18:40:24
4877,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-92,09/23/2019 18:40:24
4878,00:95:69:b8:6b:6c,Cos-Link03,-90,09/23/2019 18:40:24
4879,92:97:f3:a9:ea:c2,sima,-92,09/23/2019 18:40:24
4880,a8:6b:ad:95:9d:f1,JioFi3_959DF1,-94,09/23/2019 18:40:24
4881,d8:0f:99:50:91:1f,JioFi3_50911F,-90,09/23/2019 18:40:24
4882,c4:12:f5:72:16:76,Kallol,-93,09/23/2019 18:40:26
4883,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-90,09/23/2019 18:40:26
4884,00:95:69:b8:6b:6c,Cos-Link03,-90,09/23/2019 18:40:26
4885,92:97:f3:a9:ea:c2,sima,-92,09/23/2019 18:40:26
4886,a8:6b:ad:95:9d:f1,JioFi3_959DF1,-94,09/23/2019 18:40:26
4887,d8:0f:99:50:91:1f,JioFi3_50911F,-90,09/23/2019 18:40:26
4888,c4:12:f5:72:16:76,Kallol,-93,09/23/2019 18:40:27
4889,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-90,09/23/2019 18:40:27
4890,00:95:69:b8:6b:6c,Cos-Link03,-90,09/23/2019 18:40:27
4891,92:97:f3:a9:ea:c2,sima,-92,09/23/2019 18:40:27
4892,a8:6b:ad:95:9d:f1,JioFi3_959DF1,-94,09/23/2019 18:40:27
4893,d8:0f:99:50:91:1f,JioFi3_50911F,-90,09/23/2019 18:40:27
4894,c4:12:f5:72:16:76,Kallol,-93,09/23/2019 18:40:28
4895,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-90,09/23/2019 18:40:28
4896,00:95:69:b8:6b:6c,Cos-Link03,-90,09/23/2019 18:40:28
4897,92:97:f3:a9:ea:c2,sima,-92,09/23/2019 18:40:28
4898,a8:6b:ad:95:9d:f1,JioFi3_959DF1,-94,09/23/2019 18:40:28
4899,d8:0f:99:50:91:1f,JioFi3_50911F,-90,09/23/2019 18:40:28
4900,c4:12:f5:72:16:76,Kallol,-93,09/23/2019 18:40:29
4901,c8:3a:35:b7:06:c8,MAA DURGA XEROX,-90,09/23/2019 18:40:29
4902,00:95:69:b8:6b:6c,Cos-Link03,-90,09/23/2019 18:40:29
4903,92:97:f3:a9:ea:c2,sima,-92,09/23/2019 18:40:29
4904,a8:6b:ad:95:9d:f1,JioFi3_959DF1,-94,09/23/2019 18:40:29
4905,d8:0f:99:50:91:1f,JioFi3_50911F,-90,09/23/2019 18:40:29
4906,e4:be:ed:18:d2:2b,J.N SATALIGHT,-89,09/23/2019 18:40:39
4907,e4:5d:75:66:af:17,,-93,09/23/2019 18:40:39
4908,e4:be:ed:18:d2:2b,J.N SATALIGHT,-91,09/23/2019 18:40:40
4909,e4:5d:75:66:af:17,,-93,09/23/2019 18:40:40
4910,e4:be:ed:18:d2:2b,J.N SATALIGHT,-91,09/23/2019 18:40:41
4911,e4:5d:75:66:af:17,,-93,09/23/2019 18:40:41
4912,e4:be:ed:18:d2:2b,J.N SATALIGHT,-91,09/23/2019 18:40:42
4913,e4:5d:75:66:af:17,,-93,09/23/2019 18:40:42
4914,e4:be:ed:18:d2:2b,J.N SATALIGHT,-92,09/23/2019 18:40:44
4915,e4:5d:75:66:af:17,,-93,09/23/2019 18:40:44
4916,e4:be:ed:18:d2:2b,J.N SATALIGHT,-92,09/23/2019 18:40:45
4917,e4:5d:75:66:af:17,,-93,09/23/2019 18:40:45
4918,40:31:3c:e5:68:24,Bharatnet,-91,09/23/2019 18:40:45
